id,dayID,subjectID,attr_starttime,attr_endtime,label_activity,label_subactivity
346,13,5,25.03.15 12:57:38,25.03.15 13:10:58,Movement,Somethingelse
347,13,5,25.03.15 13:15:24,25.03.15 14:37:27,Socializing,Somethingelse
348,13,5,25.03.15 13:28:14,25.03.15 14:37:25,DeskWork,
349,13,5,25.03.15 14:37:49,25.03.15 14:40:06,PersonalGrooming,
350,13,5,25.03.15 14:40:18,25.03.15 15:11:20,DeskWork,
351,13,5,25.03.15 14:40:44,25.03.15 15:11:18,Socializing,Somethingelse
352,13,5,25.03.15 15:19:24,25.03.15 15:29:38,Movement,GotoWork
353,13,5,25.03.15 15:30:41,25.03.15 17:07:49,DeskWork,
354,13,5,25.03.15 17:25:48,25.03.15 17:30:29,Movement,GoHome
355,13,5,25.03.15 17:47:22,25.03.15 18:49:17,Sport,Jogging
356,13,5,25.03.15 19:04:07,25.03.15 19:07:01,Housework,TidyingUp
357,13,5,25.03.15 19:08:22,25.03.15 19:13:50,Transportation,Bicycle
358,13,5,25.03.15 19:14:18,25.03.15 19:17:52,Shopping,
359,13,5,25.03.15 19:18:23,25.03.15 19:22:22,Transportation,Bicycle
360,13,5,25.03.15 19:23:58,25.03.15 19:24:23,Housework,TidyingUp
361,13,5,25.03.15 19:24:28,25.03.15 19:26:12,Mealpreparation,
362,13,5,25.03.15 19:26:17,25.03.15 19:48:19,Eating/Drinking,Dinner
363,13,5,25.03.15 19:26:23,25.03.15 20:00:21,Relaxing,WatchingTV
364,13,5,25.03.15 20:00:29,25.03.15 20:03:25,Housework,Cleaning
365,13,5,25.03.15 20:03:27,25.03.15 20:31:06,DeskWork,
366,13,5,25.03.15 20:12:04,25.03.15 20:51:47,Socializing,atHome
367,13,5,25.03.15 20:52:37,25.03.15 21:00:41,Housework,TidyingUp
368,14,5,26.03.15 08:01:05,26.03.15 08:01:47,DeskWork,
369,14,5,26.03.15 08:01:50,26.03.15 08:02:20,Mealpreparation,
370,14,5,26.03.15 08:02:25,26.03.15 08:21:48,Eating/Drinking,Breakfast
371,14,5,26.03.15 08:22:08,26.03.15 08:23:32,Housework,Cleaning
372,14,5,26.03.15 08:23:47,26.03.15 08:41:16,PersonalGrooming,
373,14,5,26.03.15 08:41:21,26.03.15 08:41:35,Housework,Somethingelse
374,14,5,26.03.15 08:45:22,26.03.15 08:47:07,Housework,TidyingUp
375,14,5,26.03.15 08:48:24,26.03.15 08:56:55,Transportation,Bicycle
376,14,5,26.03.15 08:48:59,26.03.15 08:56:53,Movement,GotoWork
377,14,5,26.03.15 09:01:36,26.03.15 12:29:24,DeskWork,
378,14,5,26.03.15 12:31:38,26.03.15 12:49:49,Transportation,Bicycle
379,14,5,26.03.15 12:52:21,26.03.15 13:22:04,Eating/Drinking,Lunch
380,14,5,26.03.15 13:22:08,26.03.15 13:26:59,Transportation,Bicycle
381,14,5,26.03.15 13:29:38,26.03.15 13:32:58,PersonalGrooming,
382,14,5,26.03.15 13:33:48,26.03.15 14:37:35,DeskWork,
383,14,5,26.03.15 14:38:13,26.03.15 14:40:00,Mealpreparation,
384,14,5,26.03.15 14:41:09,26.03.15 16:58:07,DeskWork,
385,14,5,26.03.15 16:58:23,26.03.15 17:47:34,Socializing,Somethingelse
386,14,5,26.03.15 17:00:38,26.03.15 18:31:25,DeskWork,
387,14,5,26.03.15 18:34:14,26.03.15 18:36:13,PersonalGrooming,
388,14,5,26.03.15 18:38:35,26.03.15 18:51:22,Transportation,Bicycle
389,14,5,26.03.15 18:45:36,26.03.15 18:52:31,Movement,GoHome
390,14,5,26.03.15 18:52:52,26.03.15 18:55:30,Housework,TidyingUp
391,14,5,26.03.15 18:55:33,26.03.15 19:00:20,Mealpreparation,
392,14,5,26.03.15 19:01:43,26.03.15 19:37:36,Eating/Drinking,Dinner
393,14,5,26.03.15 19:01:49,26.03.15 19:49:48,Relaxing,WatchingTV
394,14,5,26.03.15 19:49:58,26.03.15 19:50:27,Housework,Cleaning
395,14,5,26.03.15 19:50:34,26.03.15 19:52:35,PersonalGrooming,
396,14,5,26.03.15 19:52:43,26.03.15 20:02:53,Housework,TidyingUp
397,14,5,26.03.15 20:03:07,26.03.15 20:05:39,Socializing,Somethingelse
398,14,5,26.03.15 20:05:41,26.03.15 20:50:02,DeskWork,
399,14,5,26.03.15 20:52:37,26.03.15 20:56:46,Socializing,atHome
